normalized_frequency,wavelength,transmittance
0.25,1600.0,9.600220366821485e-05
0.2502004008016032,1598.7184621545855,0.00018225822308155063
0.25040080160320644,1597.438975590236,0.0001505408235537717
0.2506012024048096,1596.1615353858458,0.0001453564519429144
0.2508016032064128,1594.8861366360368,0.00024186368060244122
0.25100200400801603,1593.6127744510977,0.00011720778806698789
0.25120240480961925,1592.3414439569206,0.00032416164884040236
0.25140280561122247,1591.072140294938,0.00015135695268176448
0.25160320641282563,1589.804858622063,0.0003697773300729497
0.25180360721442885,1588.5395941106249,0.0002882237202518285
0.25200400801603207,1587.2763419483101,0.0003624252769583306
0.2522044088176353,1586.0150973381008,0.0005054721216062536
0.2524048096192385,1584.7558554982134,0.00033099521816662083
0.25260521042084166,1583.498611662039,0.0007357744984202658
0.2528056112224449,1582.2433610780818,0.0003913402931488142
0.2530060120240481,1580.9900990099009,0.0008614366392551747
0.2532064128256513,1579.7388207360505,0.0006311548027311661
0.25340681362725453,1578.4895215500196,0.0007990613224680229
0.2536072144288577,1577.242196760174,0.0010245199973070761
0.2538076152304609,1575.996841689696,0.0006739628717989276
0.25400801603206413,1574.7534516765286,0.0012643491930775768
0.25420841683366735,1573.512022073315,0.0006761880560610347
0.25440881763527057,1572.2725482473413,0.0010166312709617084
0.25460921843687373,1571.0350255804801,0.000818935175141963
0.25480961923847695,1569.7994494691309,0.0004493368516738593
0.25501002004008017,1568.565815324165,0.0007028506845097829
0.2552104208416834,1567.3341185708675,0.0001719079407369253
0.25541082164328655,1566.104354648882,0.000252898539481318
0.25561122244488976,1564.8765190121521,0.0001827850692827169
0.255811623246493,1563.650607128868,5.139227663731831e-05
0.2560120240480962,1562.426614481409,0.00011512507314340235
0.2562124248496994,1561.2045365662884,6.699165736630685e-05
0.2564128256513026,1559.9843688940994,8.348930819834174e-05
0.2566132264529058,1558.7661069894573,7.504822402192229e-05
0.256813627254509,1557.549746390948,7.92549680610518e-05
0.25701402805611223,1556.335282651072,7.579954619553349e-05
0.25721442885771545,1555.12271133619,7.871408855203522e-05
0.2574148296593186,1553.9120280264697,7.52992729203161e-05
0.25761523046092183,1552.7032283158305,7.84012264264564e-05
0.25781563126252505,1551.4963078118928,7.458437463779801e-05
0.25801603206412826,1550.2912621359224,7.823846829113949e-05
0.2582164328657315,1549.0880869227783,7.41374116475045e-05
0.25841683366733464,1547.886777820861,7.863360642147002e-05
0.25861723446893786,1546.6873304920575,7.443040558268758e-05
0.2588176352705411,1545.4897406116918,8.006321424862972e-05
0.2590180360721443,1544.294003868472,7.590539913867018e-05
0.2592184368737475,1543.1001159644375,8.295892984269202e-05
0.2594188376753507,1541.9080726149093,7.893233813349674e-05
0.2596192384769539,1540.717869548437,8.765757096818513e-05
0.2598196392785571,1539.529502506749,8.37858405664085e-05
0.26002004008016033,1538.3429672447012,9.436535754245366e-05
0.26022044088176355,1537.158259530227,9.062612573392929e-05
0.2604208416833667,1535.9753751442863,0.00010312753655595157
0.26062124248496993,1534.794309880815,9.950166363824135e-05
0.26082164328657315,1533.615059546677,0.00011386007639203179
0.26102204408817636,1532.4376199616122,0.0001104568171400082
0.2612224448897796,1531.2619869581893,0.00012657026870829233
0.26142284569138274,1530.0881563817557,0.00012387003321136038
0.26162324649298596,1528.9161240903868,0.00014188481502368876
0.2618236472945892,1527.7458859548412,0.00014110793283744917
0.2620240480961924,1526.5774378585086,0.00016191686804457417
0.2622244488977956,1525.4107756973633,0.00016558806775855342
0.2624248496993988,1524.2458953799162,0.00019167160046983098
0.262625250501002,1523.0827928271653,0.00020488264364599735
0.2628256513026052,1521.9214639725506,0.00024232784651070553
0.26302605210420843,1520.7619047619046,0.00027666766004355597
0.2632264529058116,1519.604111153407,0.00034200552212489127
0.2634268537074148,1518.4480791175354,0.0004306741715801839
0.263627254509018,1517.2938046370202,0.0005820857087139393
0.26382765531062125,1516.1412837067983,0.0008622759389210423
0.26402805611222446,1514.9905123339659,0.001436411068364108
0.2642284569138276,1513.8414865377324,0.003002487662851562
0.26442885771543084,1512.6942023493748,0.007650493005884509
0.26462925851703406,1511.5486558121925,0.021083375952122098
0.2648296593186373,1510.4048429814604,0.0533956199745373
0.2650300601202405,1509.2627599243856,0.10612714127343076
0.26523046092184366,1508.1224027200606,0.16473964453289908
0.2654308617234469,1506.9837674594187,0.18930514802244003
0.2656312625250501,1505.8468502451906,0.17947899377850104
0.2658316633266533,1504.7116471918582,0.19524091368221283
0.26603206412825653,1503.578154425612,0.2511940740554969
0.2662324649298597,1502.4463680843057,0.2747972017099895
0.2664328657314629,1501.3162843174127,0.2611226911932082
0.2666332665330661,1500.1878992859827,0.2869603602887208
0.26683366733466934,1499.0612091625985,0.32180860863209104
0.26703406813627256,1497.936210131332,0.3085659897143942
0.2672344689378757,1496.8128983877016,0.30615481657777527
0.26743486973947894,1495.6912701386289,0.3338612859897416
0.26763527054108216,1494.5713216023962,0.33783246754811386
0.2678356713426854,1493.4530490086045,0.31640859360959955
0.2680360721442886,1492.3364485981308,0.31337244832311584
0.26823647294589176,1491.2215166230858,0.33896858448640754
0.268436873747495,1490.1082493467713,0.3449488684286192
0.2686372745490982,1488.9966430436405,0.33473484196476466
0.2688376753507014,1487.8866939992545,0.3403957251299015
0.26903807615230463,1486.778398510242,0.3513157221044527
0.2692384769539078,1485.6717528842578,0.3715944712519415
0.269438877755511,1484.5667534399406,0.38040709124989885
0.2696392785571142,1483.4633965068747,0.38042966896867075
0.26983967935871744,1482.3616784255478,0.3863152091712972
0.27004008016032066,1481.2615955473098,0.39098780879249134
