normalized_frequency,wavelength,transmittance
0.25,1600.0,0.0780383965283396
0.2502004008016032,1598.7184621545855,0.07556125647989999
0.25040080160320644,1597.438975590236,0.07285887752359782
0.2506012024048096,1596.1615353858458,0.07006663225475628
0.2508016032064128,1594.8861366360368,0.06730462605226893
0.25100200400801603,1593.6127744510977,0.06466878435168452
0.25120240480961925,1592.3414439569206,0.062226132597401264
0.25140280561122247,1591.072140294938,0.06001415789471456
0.25160320641282563,1589.804858622063,0.058043620751733346
0.25180360721442885,1588.5395941106249,0.05630383201121111
0.25200400801603207,1587.2763419483101,0.054769251646837554
0.2522044088176353,1586.0150973381008,0.053406295512678253
0.2524048096192385,1584.7558554982134,0.05217941818365238
0.25260521042084166,1583.498611662039,0.051055821639731665
0.2528056112224449,1582.2433610780818,0.050008461497217556
0.2530060120240481,1580.9900990099009,0.0490173300750859
0.2532064128256513,1579.7388207360505,0.04806924652144357
0.25340681362725453,1578.4895215500196,0.04715655287706487
0.2536072144288577,1577.242196760174,0.046275192898803795
0.2538076152304609,1575.996841689696,0.04542264416221798
0.25400801603206413,1574.7534516765286,0.044596100596736424
0.25420841683366735,1573.512022073315,0.043791185310051564
0.25440881763527057,1572.2725482473413,0.04300133692649879
0.25460921843687373,1571.0350255804801,0.04221787918562057
0.25480961923847695,1569.7994494691309,0.04143067117801385
0.25501002004008017,1568.565815324165,0.04062915644120444
0.2552104208416834,1567.3341185708675,0.039803589058668466
0.25541082164328655,1566.104354648882,0.038946213813275996
0.25561122244488976,1564.8765190121521,0.038052210136677735
0.255811623246493,1563.650607128868,0.037120266960903474
0.2560120240480962,1562.426614481409,0.036152726137792836
0.2562124248496994,1561.2045365662884,0.03515530371192815
0.2564128256513026,1559.9843688940994,0.034136459973820026
0.2566132264529058,1558.7661069894573,0.03310653249124119
0.256813627254509,1557.549746390948,0.032076766590545834
0.25701402805611223,1556.335282651072,0.031058374644256686
0.25721442885771545,1555.12271133619,0.030061732581320562
0.2574148296593186,1553.9120280264697,0.02909578581657168
0.25761523046092183,1552.7032283158305,0.028167695339917597
0.25781563126252505,1551.4963078118928,0.02728271589246741
0.25801603206412826,1550.2912621359224,0.026444268209859744
0.2582164328657315,1549.0880869227783,0.02565414979402956
0.25841683366733464,1547.886777820861,0.024912824147776902
0.25861723446893786,1546.6873304920575,0.024219734789642074
0.2588176352705411,1545.4897406116918,0.02357360382041883
0.2590180360721443,1544.294003868472,0.022972690897919115
0.2592184368737475,1543.1001159644375,0.02241500326735181
0.2594188376753507,1541.9080726149093,0.021898458379047008
0.2596192384769539,1540.717869548437,0.021421006634334015
0.2598196392785571,1539.529502506749,0.020980723451408567
0.26002004008016033,1538.3429672447012,0.020575878615632724
0.26022044088176355,1537.158259530227,0.020204988531591438
0.2604208416833667,1535.9753751442863,0.019866854948141353
0.26062124248496993,1534.794309880815,0.019560592691458267
0.26082164328657315,1533.615059546677,0.019285648860382042
0.26102204408817636,1532.4376199616122,0.019041816233531326
0.2612224448897796,1531.2619869581893,0.018829243606617575
0.26142284569138274,1530.0881563817557,0.01864844499541207
0.26162324649298596,1528.9161240903868,0.018500308197672437
0.2618236472945892,1527.7458859548412,0.01838610171492304
0.2620240480961924,1526.5774378585086,0.018307478377009592
