,freq,transmittance
0,0.2,9.841593864995559e-05
1,0.20020040080160323,0.00011739589881378079
2,0.20040080160320642,0.00013577863031737826
3,0.20060120240480964,0.00015128485210954111
4,0.20080160320641283,0.00016684856884854174
5,0.20100200400801604,0.00018118475779926418
6,0.20120240480961926,0.00019019853082179379
7,0.20140280561122245,0.00019566833451284591
8,0.20160320641282567,0.00021120984586713473
9,0.20180360721442886,0.00023722432535142567
10,0.20200400801603208,0.0002646848316999696
11,0.2022044088176353,0.00029000799288974335
12,0.20240480961923848,0.00031429133149051957
13,0.2026052104208417,0.00033951556942785364
14,0.2028056112224449,0.00036563103393743386
15,0.2030060120240481,0.00039162954943836536
16,0.2032064128256513,0.00041600508064096423
17,0.20340681362725452,0.0004055520718439917
18,0.20360721442885774,0.00047799989116476563
19,0.20380761523046093,0.0005179551225807248
20,0.20400801603206414,0.0005536682765476184
21,0.20420841683366733,0.000588865003803116
22,0.20440881763527055,0.0006257970849881306
23,0.20460921843687377,0.0006641148262420423
24,0.20480961923847696,0.0007048631818907751
25,0.20501002004008018,0.0007549693451120797
26,0.20521042084168337,0.00081768428200229
27,0.20541082164328658,0.000881581965956876
28,0.2056112224448898,0.0010081224246340829
29,0.205811623246493,0.0011424327850014708
30,0.2060120240480962,0.0012749181691427078
31,0.2062124248496994,0.0014005649296610803
32,0.20641282565130262,0.0015048140458364802
33,0.2066132264529058,0.001555339819115
34,0.20681362725450902,0.0016593770222517465
35,0.20701402805611224,0.0017146503780438671
36,0.20721442885771543,0.0017398994725589475
37,0.20741482965931865,0.0017576171087404248
38,0.20761523046092184,0.0017758077255017894
39,0.20781563126252506,0.0018031838509692695
40,0.20801603206412828,0.0018414571128255869
41,0.20821643286573147,0.0018875586771365785
42,0.20841683366733468,0.0019710527024795945
43,0.20861723446893787,0.002291178699849058
44,0.2088176352705411,0.0027977052530028844
45,0.2090180360721443,0.002844924825989814
46,0.2092184368737475,0.003239421247608241
47,0.20941883767535072,0.0036978395033986974
48,0.2096192384769539,0.0038648325269609314
49,0.20981963927855712,0.003440761326717418
50,0.21002004008016034,0.0025340323154881515
51,0.21022044088176353,0.001935283218113094
52,0.21042084168336675,0.0013338834877200283
53,0.21062124248496994,0.0009185809444022513
54,0.21082164328657316,0.0006422029345001939
55,0.21102204408817637,0.00044780780281080686
56,0.21122244488977956,0.0002900481979119184
57,0.21142284569138278,0.00015036052786121653
58,0.21162324649298597,9.680632777885592e-05
59,0.2118236472945892,0.00010798014170194165
60,0.21202404809619238,0.00010297938764026873
61,0.2122244488977956,7.732475031090127e-05
62,0.21242484969939882,3.8708616800904456e-05
63,0.212625250501002,7.3747423110471905e-06
64,0.21282565130260522,5.9875096891787576e-06
65,0.2130260521042084,5.377934030393517e-05
66,0.21322645290581163,0.0003179184427157059
67,0.21342685370741485,9.609842808255282e-05
68,0.21362725450901804,4.955049772219321e-05
69,0.21382765531062126,5.7689115958935294e-05
70,0.21402805611222445,9.85826196900463e-05
71,0.21422845691382766,0.00020367965749496696
72,0.21442885771543088,0.00024931928832402515
73,0.21462925851703407,0.00015574709289626379
74,0.2148296593186373,0.0001027983978700209
75,0.21503006012024048,8.262089212664829e-05
76,0.2152304609218437,7.864049647184194e-05
77,0.2154308617234469,9.050659205833212e-05
78,0.2156312625250501,0.00013234130277915633
79,0.21583166332665332,0.00023664038914988578
80,0.2160320641282565,0.0004620713279376455
81,0.21623246492985973,0.0009275208105271369
82,0.21643286573146292,0.0006572369143175411
83,0.21663326653306614,2.2907248182108443e-05
84,0.21683366733466936,0.00013929792619628948
85,0.21703406813627255,0.00021568693198829186
86,0.21723446893787576,0.00013845329083766176
87,0.21743486973947895,2.9048615303140762e-05
88,0.21763527054108217,1.8305687443586815e-05
89,0.2178356713426854,2.6756156228819167e-05
90,0.21803607214428858,3.4242752501653636e-05
91,0.2182364729458918,3.948759549550543e-05
92,0.218436873747495,4.155532685489501e-05
93,0.2186372745490982,3.8070903941337127e-05
94,0.21883767535070142,2.7767932482488777e-05
95,0.2190380761523046,3.1829880743113054e-05
96,0.21923847695390783,0.0003699447502330687
97,0.21943887775551102,0.002619008327984054
98,0.21963927855711424,0.0012560523661605113
99,0.21983967935871745,0.0007188703593922445
100,0.22004008016032064,0.0006733279832348086
101,0.22024048096192386,0.00058922046685819
102,0.22044088176352705,0.0005585095507571362
103,0.22064128256513027,0.0006220636750922123
104,0.2208416833667335,0.000785918494194159
105,0.22104208416833668,0.0010769500192709556
106,0.2212424849699399,0.0015597681132549367
107,0.22144288577154309,0.0023521264315732857
108,0.2216432865731463,0.0036731824967266087
109,0.2218436873747495,0.006041748444217402
110,0.2220440881763527,0.010983176379681561
111,0.22224448897795593,0.016026663958876686
112,0.22244488977955912,0.015106812208659207
113,0.22264529058116234,0.0305567276720002
114,0.22284569138276553,0.05790298627560605
115,0.22304609218436874,0.09797392622628742
116,0.22324649298597193,0.14434675416634743
117,0.22344689378757515,0.1728304095525939
118,0.22364729458917837,0.17124570861314928
119,0.22384769539078156,0.15377185322299158
120,0.22404809619238478,0.13597216123106773
121,0.22424849699398797,0.12442460520960259
122,0.22444889779559118,0.12061101662115539
123,0.2246492985971944,0.12561901817746637
124,0.2248496993987976,0.13745001591710926
125,0.2250501002004008,0.14922212634587245
126,0.225250501002004,0.1758447112121495
127,0.22545090180360722,0.22101663783977696
128,0.22565130260521044,0.28858282037459765
129,0.22585170340681363,0.3549457653668611
130,0.22605210420841684,0.40417568933885695
131,0.22625250501002003,0.41654707396319485
132,0.22645290581162325,0.38738647479384425
133,0.22665330661322647,0.3357155380345
134,0.22685370741482966,0.27832492515792556
135,0.22705410821643288,0.2203174957184159
136,0.22725450901803607,0.20956774553164983
137,0.22745490981963928,0.1938300701237574
138,0.2276553106212425,0.19308862874864655
139,0.2278557114228457,0.23422654077697458
140,0.2280561122244489,0.3160344273315421
141,0.2282565130260521,0.4533661098889775
142,0.22845691382765532,0.5266035148367655
143,0.22865731462925853,0.6045517607244896
144,0.22885771543086172,0.6890706371663589
145,0.22905811623246494,0.7534346739957082
146,0.22925851703406813,0.7299863412612789
147,0.22945891783567135,0.5771690643280908
148,0.22965931863727457,0.3639274515765129
149,0.22985971943887776,0.19246530525585454
150,0.23006012024048098,0.09031698222063418
151,0.23026052104208417,0.03182877879949148
152,0.23046092184368738,0.025125422277351254
153,0.23066132264529057,0.07192535651479144
154,0.2308617234468938,0.13718045580088348
155,0.231062124248497,0.17984378371726656
156,0.2312625250501002,0.17012763987306662
157,0.23146292585170342,0.24113652756552922
158,0.2316633266533066,0.5370363237855256
159,0.23186372745490982,1.0554179831209312
160,0.232064128256513,1.042400944711707
161,0.23226452905811623,1.0443525879597453
162,0.23246492985971945,0.9966093685869566
163,0.23266533066132264,0.8381291041967344
164,0.23286573146292586,0.7619653231910953
165,0.23306613226452905,1.0504823844653435
166,0.23326653306613226,1.412919121481087
167,0.23346693386773548,1.3903276513043905
168,0.23366733466933867,0.7101391365914854
169,0.2338677354709419,0.10569869685077021
170,0.23406813627254508,0.10411216806769831
171,0.2342685370741483,0.22265006840953339
172,0.23446893787575152,0.2649319166349936
173,0.2346693386773547,0.26678794740165473
174,0.23486973947895792,0.2554834238171789
175,0.2350701402805611,0.3152212341643141
176,0.23527054108216433,0.34451931902870114
177,0.23547094188376755,0.37507494940028113
178,0.23567134268537074,0.4914656402328464
179,0.23587174348697396,0.6938201496940577
180,0.23607214428857715,0.9258276279509825
181,0.23627254509018036,1.0976565724857317
182,0.23647294589178358,1.2812798343254141
183,0.23667334669338677,1.5129534771781186
184,0.23687374749499,1.5558415289512493
185,0.23707414829659318,1.4131226075718124
186,0.2372745490981964,1.4304245372417796
187,0.23747494989979961,1.5387189772019887
188,0.2376753507014028,1.6509477714235405
189,0.23787575150300602,1.804184106612546
190,0.2380761523046092,2.022785050604496
191,0.23827655310621243,2.2288930056081764
192,0.23847695390781565,2.3306769313105273
193,0.23867735470941884,1.7830671174125001
194,0.23887775551102203,1.7145018529587857
195,0.23907815631262525,1.6588187719672742
196,0.23927855711422846,1.6336928275647278
197,0.23947895791583168,1.733245643860248
198,0.23967935871743487,2.453135511928672
199,0.23987975951903806,1.026102609804243
200,0.24008016032064128,0.703062907915818
201,0.2402805611222445,0.70605913522824
202,0.24048096192384769,0.8465185690894295
203,0.2406813627254509,0.5351001749178609
204,0.2408817635270541,0.4502385219324408
205,0.2410821643286573,0.42386796642516217
206,0.24128256513026053,0.42130987779975215
207,0.24148296593186372,0.44431064695386246
208,0.24168336673346694,0.5007279395842499
209,0.24188376753507013,0.6043312596773148
210,0.24208416833667334,0.7858735448223393
211,0.24228456913827656,1.0994551404886899
212,0.24248496993987975,0.942571179157188
213,0.24268537074148297,0.7343829050800563
214,0.24288577154308616,0.8396044143993232
215,0.24308617234468938,0.9674906504417087
216,0.2432865731462926,1.095264144932574
217,0.24348697394789579,1.2319894144092443
218,0.243687374749499,1.4150377905300153
219,0.2438877755511022,1.7615810620707169
220,0.2440881763527054,2.4524262111185715
221,0.24428857715430863,1.5163580594388246
222,0.24448897795591182,1.3068551854272576
223,0.24468937875751504,1.4374895543219066
224,0.24488977955911823,1.5988188085671162
225,0.24509018036072144,1.7706500467290138
226,0.24529058116232466,1.9687028426254256
227,0.24549098196392785,2.2903766410107895
228,0.24569138276553107,2.5446465716277067
229,0.24589178356713426,1.7499136757707838
230,0.24609218436873748,1.8578106160587837
231,0.2462925851703407,1.8481205792226312
232,0.24649298597194388,1.8403244207050313
233,0.2466933867735471,2.1419464301904596
234,0.2468937875751503,1.1108343968803611
235,0.2470941883767535,0.28213352825639193
236,0.24729458917835673,0.1032938721135709
237,0.24749498997995992,0.08853940100350274
238,0.2476953907815631,0.09677802496969462
239,0.24789579158316633,0.11447181340088798
240,0.24809619238476954,0.14564348904201302
241,0.24829659318637276,0.19548978345641468
242,0.24849699398797595,0.25766872016022063
243,0.24869739478957914,0.28892125343105834
244,0.24889779559118236,0.2006883394529892
245,0.24909819639278558,0.062440763858890296
246,0.24929859719438877,0.07393749253211461
247,0.24949899799599198,0.10170863656615886
248,0.24969939879759517,0.1357743160723291
249,0.2498997995991984,0.19741154171183173
250,0.2501002004008016,0.3408760323054131
251,0.2503006012024048,0.7443535130241176
252,0.25050100200400804,0.18611662241749125
253,0.2507014028056112,0.05661693971660264
254,0.2509018036072144,0.13876216997326937
255,0.25110220440881764,0.21415348464512945
256,0.25130260521042086,0.3032499346147714
257,0.251503006012024,0.5766171616134279
258,0.25170340681362724,0.332950770817035
259,0.25190380761523046,0.07159390856093119
260,0.2521042084168337,0.17281432502270694
261,0.2523046092184369,0.30356682947477076
262,0.25250501002004005,2.371144442101435
263,0.2527054108216433,0.044732221147907564
264,0.2529058116232465,0.013601312964869562
265,0.2531062124248497,0.003624516962483696
266,0.2533066132264529,0.0009147137448862162
267,0.2535070140280561,0.00023262616390360544
268,0.2537074148296593,7.672406150071117e-05
269,0.2539078156312625,2.5504015795267646e-05
270,0.25410821643286574,3.108223308255817e-06
271,0.25430861723446896,6.669968500582287e-07
272,0.2545090180360721,2.890282952270041e-06
273,0.25470941883767534,1.7884223367833873e-06
274,0.25490981963927856,1.7074785920310076e-06
275,0.2551102204408818,4.494115289944883e-06
276,0.25531062124248494,5.584841683897808e-06
277,0.25551102204408815,3.5491791673639817e-06
278,0.25571142284569137,2.4525165970109388e-06
279,0.2559118236472946,4.092626348595686e-06
280,0.2561122244488978,5.22753758201877e-06
281,0.256312625250501,3.761972251780232e-06
282,0.2565130260521042,2.1870605001481097e-06
283,0.2567134268537074,2.90801911951147e-06
284,0.2569138276553106,4.2459489851672335e-06
285,0.25711422845691384,3.636729620545362e-06
286,0.257314629258517,1.97861764013483e-06
287,0.2575150300601202,1.8800672700901777e-06
288,0.25771543086172344,3.2186444499418335e-06
289,0.25791583166332666,3.4819125507350023e-06
290,0.2581162324649299,2.0269073700319216e-06
291,0.2583166332665331,1.1158844324374267e-06
292,0.25851703406813625,2.1582581524804625e-06
293,0.25871743486973947,3.346905023861323e-06
294,0.2589178356713427,2.5060632480623193e-06
295,0.2591182364729459,6.885219840103084e-07
296,0.25931863727454907,8.363835627887208e-07
297,0.2595190380761523,3.0703025960051095e-06
298,0.2597194388777555,3.213422889412159e-06
299,0.2599198396793587,7.537805957934979e-05
300,0.26012024048096194,0.3768719543435441
301,0.2603206412825651,0.6197216315779277
302,0.2605210420841683,0.36686134403872805
303,0.26072144288577154,0.5304498564020452
304,0.26092184368737475,0.5284739057425544
305,0.261122244488978,0.9262330486598817
306,0.26132264529058113,0.6196274895960419
307,0.26152304609218435,0.829615955046104
308,0.26172344689378757,1.1582721882381353
309,0.2619238476953908,0.9061285552694619
310,0.262124248496994,0.871078745425441
311,0.26232464929859717,1.1472507343684133
312,0.2625250501002004,1.4229199893221975
313,0.2627254509018036,1.2829745808569875
314,0.2629258517034068,1.1130929318821603
315,0.26312625250501,1.1310602200691484
316,0.2633266533066132,1.3253764587254886
317,0.2635270541082164,1.5907736226604454
318,0.26372745490981964,1.6973201155733288
319,0.26392785571142285,1.5805915146583398
320,0.26412825651302607,1.4241148909290755
321,0.26432865731462923,1.3490541392923638
322,0.26452905811623245,1.3766165292484627
323,0.26472945891783567,1.493567996712562
324,0.2649298597194389,1.6632874582482133
325,0.26513026052104205,1.8152882458364903
326,0.26533066132264527,1.8718804817490862
327,0.2655310621242485,1.8162208176998749
328,0.2657314629258517,1.7023280949604012
329,0.2659318637274549,1.5929392931558395
330,0.26613226452905814,1.521954384493461
331,0.2663326653306613,1.499075580405766
332,0.2665330661322645,1.5219086550944847
333,0.26673346693386774,1.581009961387741
334,0.26693386773547095,1.6599079571349955
335,0.2671342685370741,1.735356555785538
336,0.26733466933867733,1.7823431282546114
337,0.26753507014028055,1.7842506047557047
338,0.26773547094188377,1.7411106811444204
339,0.267935871743487,1.667868542817446
340,0.2681362725450902,1.584743287598965
341,0.26833667334669337,1.5085291609972644
342,0.2685370741482966,1.4491784390603917
343,0.2687374749498998,1.4103175363308718
344,0.26893787575150296,1.3912809693194579
345,0.2691382765531062,1.388988463214297
346,0.2693386773547094,1.398758854887243
347,0.2695390781563126,1.4142834501547932
348,0.26973947895791583,1.4279271383653427
349,0.26993987975951905,1.432179022831069
350,0.27014028056112227,1.4217285874805943
351,0.27034068136272543,1.3948596350942357
352,0.27054108216432865,1.3534473334664205
353,0.27074148296593187,1.301927006089345
354,0.27094188376753503,1.2459279099518208
355,0.27114228456913825,1.1908944830204384
356,0.27134268537074147,1.1409044610405883
357,0.2715430861723447,1.098132374041079
358,0.2717434869739479,1.0631810696861912
359,0.2719438877755511,1.0357653387677004
360,0.2721442885771543,1.015011782633595
361,0.2723446893787575,0.9993424021740709
362,0.2725450901803607,0.9865314020113937
363,0.27274549098196393,0.9741886248470787
364,0.2729458917835671,0.960243030374987
365,0.2731462925851703,0.9430583057189262
366,0.27334669338677353,0.9214370967452084
367,0.27354709418837675,0.8948846258992942
368,0.27374749498997997,0.863918463441895
369,0.2739478957915832,0.8299186683394568
370,0.27414829659318635,0.7945383893488673
371,0.27434869739478956,0.7592399835815485
372,0.2745490981963928,0.7252557956777221
373,0.274749498997996,0.6936503180078697
374,0.27494989979959916,0.6651482747127584
375,0.2751503006012024,0.6399253278898427
376,0.2753507014028056,0.6177146618724307
377,0.2755511022044088,0.5981180836660126
378,0.27575150300601203,0.580711590194187
379,0.27595190380761525,0.5648931498078108
380,0.2761523046092184,0.5498402149590497
381,0.27635270541082163,0.5347522818066767
382,0.27655310621242485,0.5190889438168987
383,0.27675350701402807,0.5025348368481124
384,0.27695390781563123,0.4848638322399904
385,0.27715430861723445,0.46599624556745817
386,0.27735470941883766,0.4461658533596404
387,0.2775551102204409,0.4258835947503853
388,0.2777555110220441,0.4056816647657305
389,0.2779559118236473,0.3859503018448871
390,0.2781563126252505,0.36701120096389117
391,0.2783567134268537,0.34920140927466287
392,0.2785571142284569,0.33277051128829727
393,0.2787575150300601,0.3177424087838498
394,0.2789579158316633,0.3039704544616906
395,0.2791583166332665,0.29130725827178006
396,0.27935871743486973,0.2796394617423944
397,0.27955911823647295,0.26877605583581965
398,0.27975951903807617,0.2584188850603298
