,normalized_frequency,wavelength,transmittance
0,0.305,1540.983606557377,0.09706692095504729
1,0.3050200400801603,1540.8823626030683,0.09729511346404196
2,0.30504008016032064,1540.781131951516,0.0974959922700074
3,0.30506012024048096,1540.6799146000985,0.09766848928848455
4,0.3050801603206413,1540.578710546195,0.09781180121483651
5,0.3051002004008016,1540.4775197871852,0.09792539861400446
6,0.3051202404809619,1540.3763423204493,0.09800903125478533
7,0.30514028056112225,1540.2751781433685,0.09806272957400966
8,0.30516032064128257,1540.1740272533245,0.0980868022472612
9,0.3051803607214429,1540.0728896477,0.09808182993477951
10,0.3052004008016032,1539.971765323878,0.09804865536201118
11,0.30522044088176353,1539.8706542792422,0.0979883699793888
12,0.30524048096192385,1539.7695565111774,0.097902297523412
13,0.3052605210420842,1539.6684720170688,0.09779197486742225
14,0.3052805611222445,1539.5674007943019,0.09765913060377492
15,0.3053006012024048,1539.466342840264,0.09750566183767995
16,0.30532064128256514,1539.3652981523414,0.0973336096952611
17,0.30534068136272546,1539.264266727923,0.09714513405470018
18,0.3053607214428858,1539.163248564397,0.09694248799931543
19,0.3053807615230461,1539.0622436591527,0.09672799246640919
20,0.30540080160320643,1538.9612520095802,0.09650401152725628
21,0.30542084168336675,1538.8602736130704,0.09627292868385466
22,0.3054408817635271,1538.7593084670143,0.09603712450937167
23,0.3054609218436874,1538.6583565688043,0.09579895589461063
24,0.3054809619238477,1538.557417915833,0.09556073709533197
25,0.305501002004008,1538.456492505494,0.09532472270719877
26,0.3055210420841683,1538.355580335181,0.09509309263005336
27,0.3055410821643286,1538.2546814022892,0.09486793902275421
28,0.30556112224448895,1538.153795704214,0.09465125519641501
29,0.30558116232464927,1538.0529232383515,0.09444492634889881
30,0.3056012024048096,1537.9520640020985,0.09425072200777233
31,0.3056212424849699,1537.8512179928528,0.0940702900230361
32,0.30564128256513023,1537.7503852080124,0.09390515193481605
33,0.30566132264529056,1537.6495656449763,0.09375669953408501
34,0.3056813627254509,1537.5487593011442,0.09362619243550517
35,0.3057014028056112,1537.447966173916,0.09351475648948195
36,0.3057214428857715,1537.347186260693,0.09342338287380964
37,0.30574148296593184,1537.2464195588766,0.09335292772264994
38,0.30576152304609217,1537.1456660658694,0.09330411217024517
39,0.3057815631262525,1537.044925779074,0.09327752270775956
40,0.3058016032064128,1536.9441986958946,0.09327361177219307
41,0.30582164328657313,1536.843484813735,0.09329269850636092
42,0.30584168336673345,1536.7427841300005,0.09333496964697463
43,0.3058617234468938,1536.6420966420967,0.09340048051419964
44,0.3058817635270541,1536.5414223474302,0.09348915609039012
45,0.3059018036072144,1536.440761243408,0.09360079218802496
46,0.30592184368737474,1536.3401133274378,0.09373505671779041
47,0.30594188376753506,1536.239478596928,0.09389149107738848
48,0.3059619238476954,1536.1388570492877,0.09406951169070536
49,0.3059819639278557,1536.038248681927,0.09426841173546911
50,0.306002004008016,1535.9376534922558,0.09448736310629312
51,0.30602204408817635,1535.8370714776859,0.09472541866842349
52,0.30604208416833667,1535.7365026356285,0.09498151486635822
53,0.306062124248497,1535.6359469634965,0.09525447475983512
54,0.3060821643286573,1535.535404458703,0.09554301156748554
55,0.30610220440881764,1535.434875118662,0.09584573280490863
56,0.30612224448897796,1535.3343589407875,0.09616114510848675
57,0.3061422845691383,1535.2338559224954,0.09648765983798353
58,0.3061623246492986,1535.133366061201,0.0968235995492837
59,0.3061823647294589,1535.0328893543215,0.09716720542268066
60,0.30620240480961924,1534.9324257992735,0.09751664572150748
61,0.30622244488977957,1534.8319753934752,0.09787002534025342
62,0.3062424849699399,1534.7315381343453,0.09822539648051777
63,0.3062625250501002,1534.6311140193031,0.09858077046747815
64,0.30628256513026053,1534.5307030457682,0.098934130689588
65,0.30630260521042085,1534.4303052111616,0.09928344661053935
66,0.3063226452905812,1534.3299205129044,0.0996266887665503
67,0.3063426853707415,1534.2295489484184,0.09996184462477456
68,0.3063627254509018,1534.1291905151268,0.10028693514171697
69,0.30638276553106214,1534.0288452104521,0.10060003182549392
70,0.30640280561122246,1533.9285130318192,0.10089927407408186
71,0.3064228456913828,1533.828193976652,0.10118288653507951
72,0.3064428857715431,1533.7278880423764,0.10144919621192193
73,0.3064629258517034,1533.6275952264182,0.1016966490285179
74,0.30648296593186375,1533.527315526204,0.10192382555930542
75,0.30650300601202407,1533.427048939161,0.10212945563561968
76,0.30652304609218434,1533.3267954627179,0.10231243155182411
77,0.30654308617234466,1533.2265550943027,0.10247181961602139
78,0.306563126252505,1533.1263278313452,0.1026068698193062
79,0.3065831663326653,1533.0261136712752,0.10271702343395712
80,0.3066032064128256,1532.9259126115235,0.10280191839311353
81,0.30662324649298595,1532.8257246495214,0.10286139235120924
82,0.30664328657314627,1532.7255497827011,0.10289548337382697
83,0.3066633266533066,1532.6253880084955,0.10290442825639855
84,0.3066833667334669,1532.5252393243377,0.10288865852116254
85,0.30670340681362723,1532.425103727662,0.1028487941898203
86,0.30672344689378755,1532.3249812159029,0.10278563547350184
87,0.3067434869739479,1532.2248717864961,0.10270015256096403
88,0.3067635270541082,1532.1247754368774,0.10259347371912463
89,0.3067835671342685,1532.024692164484,0.10246687194633597
90,0.30680360721442884,1531.9246219667527,0.10232175043774214
91,0.30682364729458916,1531.824564841122,0.10215962713333657
92,0.3068436873747495,1531.724520785031,0.10198211862309506
93,0.3068637274549098,1531.6244897959184,0.10179092368000454
94,0.30688376753507013,1531.5244718712247,0.10158780668164595
95,0.30690380761523045,1531.4244670083908,0.10137458116487404
96,0.3069238476953908,1531.324475204858,0.10115309373697184
