1.999999999999999833e-01,2.925013374369263050e-05,2.695783926327255939e-05
2.004008016032063910e-01,3.188792295778679814e-05,1.302363041292756112e-05
2.008016032064127987e-01,3.475216002307097486e-05,5.306513665105509655e-06
2.012024048096192341e-01,3.786052233281515019e-05,6.274224735024267964e-06
2.016032064128256418e-01,4.123185009794008590e-05,1.701004972300094258e-05
2.020040080160320495e-01,4.488623682158099880e-05,3.688240081328052520e-05
2.024048096192384572e-01,4.884513539076492153e-05,6.350962460663947236e-05
2.028056112224448648e-01,5.313148086856307777e-05,9.305169033920993743e-05
2.032064128256513003e-01,5.776983058982506969e-05,1.208010253674275978e-04
2.036072144288577079e-01,6.278652163316283041e-05,1.419859380824284854e-04
2.040080160320641156e-01,6.820984517226786183e-05,1.526530447375575885e-04
2.044088176352705233e-01,7.407023661321514632e-05,1.504697574633522938e-04
2.048096192384769310e-01,8.040047980760605686e-05,1.352906704379710503e-04
2.052104208416833386e-01,8.723592301181766712e-05,1.093641860186206376e-04
2.056112224448897741e-01,9.461470366338573716e-05,7.711397304405653505e-05
2.060120240480961817e-01,1.025779785065934508e-04,4.450464401482248818e-05
2.064128256513025894e-01,1.111701551729351103e-04,1.807933435315168269e-05
2.068136272545089971e-01,1.204391210732257486e-04,3.824015673169460521e-06
2.072144288577154048e-01,1.304364654529930657e-04,6.055834336011552408e-06
2.076152304609218402e-01,1.412176907625228785e-04,2.654080650432636258e-05
2.080160320641282479e-01,1.528424101379909365e-04,6.401606023239615642e-05
2.084168336673346555e-01,1.653745287921164100e-04,1.142268438839297089e-04
2.088176352705410632e-01,1.788824084480834873e-04,1.704990047330556715e-04
2.092184368737474709e-01,1.934390155551411348e-04,2.247692507450741882e-04
2.096192384769539063e-01,2.091220558050205247e-04,2.689065721507861301e-04
2.100200400801603140e-01,2.260140993059016584e-04,2.960962827452408817e-04
2.104208416833667217e-01,2.442027025393784558e-04,3.020365521522438957e-04
2.108216432865731294e-01,2.637805348053733523e-04,2.857222274526788970e-04
2.112224448897795370e-01,2.848455181453577703e-04,2.496596319518863314e-04
2.116232464929859725e-01,3.075009906532280633e-04,1.994576079250842400e-04
2.120240480961923801e-01,3.318559035803615611e-04,1.428561066996489424e-04
2.124248496993987878e-01,3.580250626949189061e-04,8.836217442385290290e-05
2.128256513026051955e-01,3.861294239503087534e-04,4.374272889300414300e-05
2.132264529058116032e-01,4.162964526474297110e-04,1.465729924477780373e-05
2.136272545090180108e-01,4.486605539329928220e-04,3.693436674452728863e-06
2.140280561122244463e-01,4.833635806495981731e-04,9.994726595614153322e-06
2.144288577154308539e-01,5.205554222370281300e-04,2.955868023861626994e-05
2.148296593186372616e-01,5.603946755876505759e-04,5.615022464440196022e-05
2.152304609218436693e-01,6.030493955221871922e-04,8.265174208305587158e-05
2.156312625250500770e-01,6.486979189712838894e-04,1.025781138608751209e-04
2.160320641282565124e-01,6.975297531708954521e-04,1.114451026282871902e-04
2.164328657314629201e-01,7.497465144251924674e-04,1.077020410144799184e-04
2.168336673346693277e-01,8.055629005259157824e-04,9.302322734273423118e-05
2.172344689378757354e-01,8.652076770402017869e-04,7.188212247347042564e-05
2.176352705410821431e-01,9.289246556885685704e-04,5.048357342716844440e-05
2.180360721442885508e-01,9.969736421860052843e-04,3.527128748188179387e-05
2.184368737474949862e-01,1.069631331399024683e-03,3.133030212519703224e-05
2.188376753507013939e-01,1.147192129564993937e-03,4.104342115946099103e-05
2.192384769539078015e-01,1.229968886602539118e-03,6.332455618637501053e-05
2.196392785571142092e-01,1.318293526083674349e-03,9.364375337152423362e-05
2.200400801603206169e-01,1.412517566021168156e-03,1.248969211659584175e-04
2.204408817635270523e-01,1.513012529974365169e-03,1.489889562124816359e-04
2.208416833667334600e-01,1.620170254790485138e-03,1.588300019370351361e-04
2.212424849699398677e-01,1.734403108275906500e-03,1.503282515370763526e-04
2.216432865731462754e-01,1.856144136949931106e-03,1.239278098479646166e-04
2.220440881763526830e-01,1.985847170507244828e-03,8.530029449547935343e-05
2.224448897795591185e-01,2.123986915451048750e-03,4.494862080854682617e-05
2.228456913827655261e-01,2.271059075295860010e-03,1.669596433311627815e-05
2.232464929859719338e-01,2.427580538487863603e-03,1.527184641134400459e-05
2.236472945891783415e-01,2.594089677436853085e-03,5.342198679453873035e-05
2.240480961923847492e-01,2.771146802451589924e-03,1.391116328736781633e-04
2.244488977955911846e-01,2.959334812584926092e-03,2.734273764622100616e-04
2.248496993987975923e-01,3.159260081148065370e-03,4.496934833616489163e-04
2.252505010020039999e-01,3.371553606764012088e-03,6.541134811962408431e-04
2.256513026052104076e-01,3.596872451319623257e-03,8.679588905700334625e-04
2.260521042084168153e-01,3.835901474240034897e-03,1.071007115217254696e-03
2.264529058116232507e-01,4.089355358624179211e-03,1.245642781496752007e-03
2.268537074148296584e-01,4.357980909617627761e-03,1.380842873617752105e-03
2.272545090180360661e-01,4.642559589820807742e-03,1.475213323167308627e-03
2.276553106212424737e-01,4.943910241508427984e-03,1.538355920512074482e-03
2.280561122244488814e-01,5.262891931941589448e-03,1.590110916040357548e-03
2.284569138276553169e-01,5.600406847002022820e-03,1.657602038099009398e-03
2.288577154308617245e-01,5.957403150503508098e-03,1.770440362022856866e-03
2.292585170340681322e-01,6.334877722424644454e-03,1.954840285389872548e-03
2.296593186372745399e-01,6.733878689246004454e-03,2.227683898822074762e-03
2.300601202404809476e-01,7.155507663752711835e-03,2.591674751498129758e-03
2.304609218436873552e-01,7.600921620005478448e-03,3.032614102643806531e-03
2.308617234468937907e-01,8.071334341542616558e-03,3.519517032757573348e-03
2.312625250501001983e-01,8.568017396978341513e-03,4.007807929432968472e-03
2.316633266533066060e-01,9.092300616638236341e-03,4.445275243666559420e-03
2.320641282565130137e-01,9.645572066232911343e-03,4.779925772899112739e-03
2.324649298597194214e-01,1.022927753816151378e-02,4.968463761468309633e-03
2.328657314629258290e-01,1.084491960698025052e-02,4.983917307642929395e-03
2.332665330661322645e-01,1.149405632176380733e-02,4.820996141156340224e-03
2.336673346693386721e-01,1.217829963312036697e-02,4.498095409081847088e-03
2.340681362725450798e-01,1.289931367492132275e-02,4.055412932509826728e-03
2.344689378757514875e-01,1.365881303863594916e-02,3.549330355287284681e-03
2.348697394789578952e-01,1.445856118984974355e-02,3.043899405938921450e-03
2.352705410821643306e-01,1.530036918059231484e-02,2.600842599457422848e-03
2.356713426853707383e-01,1.618609480643495163e-02,2.269809100776420865e-03
2.360721442885771459e-01,1.711764234337864038e-02,2.080646554380251138e-03
2.364729458917835536e-01,1.809696297645526156e-02,2.039139713515825993e-03
2.368737474949899613e-01,1.912605600046366622e-02,2.127070242832908298e-03
2.372745490981963967e-01,2.020697083478754583e-02,2.306669668026475623e-03
2.376753507014028044e-01,2.134180985066228692e-02,2.528710004094965672e-03
2.380761523046092121e-01,2.253273196285883115e-02,2.742760119270720373e-03
2.384769539078156197e-01,2.378195689094967508e-02,2.907672166022597180e-03
2.388777555110220274e-01,2.509176995055162687e-02,3.000251065931422434e-03
2.392785571142284629e-01,2.646452719457029548e-02,3.020337524359184220e-03
2.396793587174348705e-01,2.790266069064729904e-02,2.991164872864136588e-03
2.400801603206412782e-01,2.940868369570217092e-02,2.954726580729750713e-03
2.404809619238476859e-01,3.098519547340127314e-02,2.962857100562033691e-03
2.408817635270540936e-01,3.263488549704669783e-02,3.065602488849080310e-03
2.412825651302605290e-01,3.436053678993820915e-02,3.299067427709490366e-03
2.416833667334669367e-01,3.616502817847915691e-02,3.675143289271722534e-03
2.420841683366733443e-01,3.805133527039179092e-02,4.175288434843897091e-03
2.424849699398797520e-01,4.002253002082276773e-02,4.749871185933911624e-03
2.428857715430861597e-01,4.208177881148229826e-02,5.323604288250392315e-03
2.432865731462925951e-01,4.423233903981897003e-02,5.806469062122593394e-03
2.436873747494990028e-01,4.647755429319927467e-02,6.108455047899135661e-03
2.440881763527054105e-01,4.882084826280884415e-02,6.155631558821194130e-03
2.444889779559118181e-01,5.126571762859093162e-02,5.904684471299961185e-03
2.448897795591182258e-01,5.381572421473052037e-02,5.353184188676037882e-03
2.452905811623246612e-01,5.647448676990833583e-02,4.543494749229338645e-03
2.456913827655310412e-01,5.924567276323947085e-02,3.559289027012322703e-03
2.460921843687374766e-01,6.213299060196459528e-02,2.514919828019213967e-03
2.464929859719438843e-01,6.514018266825960524e-02,1.539181311675466611e-03
2.468937875751502919e-01,6.827101953910988397e-02,7.560423839927234244e-04
2.472945891783566996e-01,7.152929569566127133e-02,2.655438902081264270e-04
2.476953907815631073e-01,7.491882694875606763e-02,1.281013288936760051e-04
2.480961923847695427e-01,7.844344970866858058e-02,3.549228312298815038e-04
2.484969939879759504e-01,8.210702211366557868e-02,9.062248666036515398e-04
2.488977955911823581e-01,8.591342690898813583e-02,1.697586171487232894e-03
2.492985971943887658e-01,8.986657584116045094e-02,2.613365960398888327e-03
2.496993987975951734e-01,9.397041520863159969e-02,3.524884407675851240e-03
2.501002004008016089e-01,9.822893209571603723e-02,4.310248223145804816e-03
2.505010020040079888e-01,1.026461607199020132e-01,4.872452653535106447e-03
2.509018036072144242e-01,1.072261882502101027e-01,5.152749021894368134e-03
2.513026052104208596e-01,1.119731594132837710e-01,5.137164991713001269e-03
2.517034068136272396e-01,1.168912792002243239e-01,4.855332248233425532e-03
2.521042084168336750e-01,1.219848130252488977e-01,4.372173013120896762e-03
2.525050100200400549e-01,1.272580837692466604e-01,3.774259366089731740e-03
2.529058116232464903e-01,1.327154652667317802e-01,3.153552057187401086e-03
2.533066132264529258e-01,1.383613719601668735e-01,2.591585981848826617e-03
2.537074148296593057e-01,1.442002446446420116e-01,2.146940022685851854e-03
2.541082164328657411e-01,1.502365324492374032e-01,1.848067249383076368e-03
2.545090180360721210e-01,1.564746714376298031e-01,1.692428704287338896e-03
2.549098196392785565e-01,1.629190604466400072e-01,1.651602357144429109e-03
2.553106212424849919e-01,1.695740350037429067e-01,1.680884718480567253e-03
2.557114228456913718e-01,1.764438403595293137e-01,1.731095030548413611e-03
2.561122244488978072e-01,1.835326048258530129e-01,1.759986040862920311e-03
2.565130260521041872e-01,1.908443147134315787e-01,1.740910785364212059e-03
2.569138276553106226e-01,1.983827922043101821e-01,1.667125595545629292e-03
2.573146292585170025e-01,2.061516774670098529e-01,1.551157773947813663e-03
2.577154308617234379e-01,2.141544162202170809e-01,1.419797453947949746e-03
2.581162324649298734e-01,2.223942537717622236e-01,1.306235827220171477e-03
2.585170340681362533e-01,2.308742363042450840e-01,1.241452982659060553e-03
2.589178356713426887e-01,2.395972198513844076e-01,1.247030745056155760e-03
2.593186372745490686e-01,2.485658870190410596e-01,1.331118165669489904e-03
2.597194388777555041e-01,2.577827710656754867e-01,1.488420736743092812e-03
2.601202404809619395e-01,2.672502864875748729e-01,1.704030410230409796e-03
2.605210420841683194e-01,2.769707647779143800e-01,1.959928349573177367e-03
2.609218436873747549e-01,2.869464935724454491e-01,2.242336305584614626e-03
2.613226452905811348e-01,2.971797569874647937e-01,2.547956556803454998e-03
2.617234468937875702e-01,3.076728746263787673e-01,2.887594509268437588e-03
2.621242484969940056e-01,3.184282365063856313e-01,3.286624062416552104e-03
2.625250501002003856e-01,3.294483310585454294e-01,3.783012496872906628e-03
2.629258517034068210e-01,3.407357633986705658e-01,4.424844290477925393e-03
2.633266533066132009e-01,3.522932612613447478e-01,5.270111822125348768e-03
2.637274549098196363e-01,3.641236663357345082e-01,6.391663444979654371e-03
2.641282565130260718e-01,3.762299092327107131e-01,7.889434078604885478e-03
2.645290581162324517e-01,3.886149669347675473e-01,9.910440258044375325e-03
2.649298597194388871e-01,4.012818023143970292e-01,1.267472783222608514e-02
2.653306613226452670e-01,4.142332861293682722e-01,1.650294092558449166e-02
2.657314629258517025e-01,4.274721027873901735e-01,2.183899127439532101e-02
2.661322645290581379e-01,4.410006420866215415e-01,2.926003167220108531e-02
2.665330661322645178e-01,4.548208800472040569e-01,3.946606602324274904e-02
2.669338677354709533e-01,4.689342528126812515e-01,5.324333950215737882e-02
2.673346693386773332e-01,4.833415283749140645e-01,7.139912272640033808e-02
2.677354709418837686e-01,4.980426815144158859e-01,9.467027079572669368e-02
2.681362725450902040e-01,5.130367778007192126e-01,1.236133223029057954e-01
2.685370741482965840e-01,5.283218727174083806e-01,1.584889976237687237e-01
2.689378757515030194e-01,5.438949319224405388e-01,1.991577668581567817e-01
2.693386773547093993e-01,5.597517782964006594e-01,2.450047817357848823e-01
2.697394789579158347e-01,5.758870707551339008e-01,2.949112656338111482e-01
2.701402805611222702e-01,5.922943188142126836e-01,3.472852099927794534e-01
2.705410821643286501e-01,6.089659356174419447e-01,4.001572168449021860e-01
2.709418837675350855e-01,6.258933306278362529e-01,4.513383517530873967e-01
2.713426853707414654e-01,6.430670414921063616e-01,4.986271565199631439e-01
2.717434869739479009e-01,6.604769028063613989e-01,5.400440103451866758e-01
2.721442885771543363e-01,6.781122477148259220e-01,5.740643547942183567e-01
2.725450901803607162e-01,6.959621365478394495e-01,5.998192291718794644e-01
2.729458917835671516e-01,7.140156051264656689e-01,6.172329582480132748e-01
2.733466933867735316e-01,7.322619239955527881e-01,6.270739104042573064e-01
2.737474949899799670e-01,7.506908587502849617e-01,6.309044823102080146e-01
2.741482965931864024e-01,7.692929208388725737e-01,6.309296353765347920e-01
2.745490981963927823e-01,7.880595977943568586e-01,6.297576113595788616e-01
2.749498997995992178e-01,8.069835518050015866e-01,6.300997745593168720e-01
