,normalized_frequency,wavelength,transmittance
0,0.21,2238.095238095238,0.05381893380023415
1,0.2104008016032064,2233.831793504143,0.05687479319010543
2,0.2108016032064128,2229.5845612700828,0.05907881758216762
3,0.21120240480961924,2225.353449093842,0.05906914378925641
4,0.21160320641282565,2221.1383653755092,0.05658239402700375
5,0.21200400801603206,2216.939219207865,0.053047560381490624
6,0.21240480961923847,2212.7559203698465,0.04998624572113465
7,0.21280561122244487,2208.588379320087,0.04766804204458776
8,0.21320641282565128,2204.436507190526,0.04579320420493311
9,0.21360721442885772,2200.300215780092,0.04424245160827652
10,0.21400801603206412,2196.1794175484597,0.04302528966662214
11,0.21440881763527053,2192.07402560987,0.042027837827612186
12,0.21480961923847694,2187.983953727027,0.04086998577636486
13,0.21521042084168335,2183.9091163050566,0.03895222558770899
14,0.21561122244488978,2179.8494283855375,0.03578320541610983
15,0.2160120240480962,2175.8048056405974,0.03148690866094983
16,0.2164128256513026,2171.7751643670713,0.02703112995692021
17,0.216813627254509,2167.7604214807284,0.023714627699302368
18,0.2172144288577154,2163.760494510564,0.022193519833666107
19,0.21761523046092185,2159.7753015931485,0.022216146766226266
20,0.21801603206412826,2155.804761467047,0.023268231109222583
21,0.21841683366733466,2151.8487934672908,0.025029990537609043
22,0.21881763527054107,2147.9073175199196,0.027286166256953764
23,0.21921843687374748,2143.9802541365757,0.02962884083963173
24,0.21961923847695392,2140.0675244091613,0.0312717634892954
25,0.22002004008016032,2136.1690500045543,0.031312447356812996
26,0.22042084168336673,2132.284753159378,0.029455079477967588
27,0.22082164328657314,2128.4145566748343,0.026385215749423204
28,0.22122244488977955,2124.558383911586,0.02320666056834106
29,0.22162324649298595,2120.7161587847004,0.020607078594075953
30,0.2220240480961924,2116.8878057586426,0.018677713828383145
31,0.2224248496993988,2113.073249842328,0.017262645735889977
32,0.2228256513026052,2109.272416584225,0.016195987780843878
33,0.2232264529058116,2105.485232067511,0.0153215220001016
34,0.22362725450901802,2101.7116229052785,0.014470346543032864
35,0.22402805611222446,2097.9515162357993,0.013485134097307267
36,0.22442885771543086,2094.204839717832,0.012278600242977583
37,0.22482965931863727,2090.4715215259826,0.010868235447977609
38,0.22523046092184368,2086.7514903461165,0.009359679392389615
39,0.22563126252505009,2083.0446753708147,0.007901810183201373
40,0.2260320641282565,2079.3510062948844,0.006634543974568712
41,0.22643286573146293,2075.6704133109124,0.005642688080178038
42,0.22683366733466934,2072.0028271048677,0.004936993331217936
43,0.22723446893787574,2068.3481788517506,0.004468781423204723
44,0.22763527054108215,2064.706400211286,0.004160645596337272
45,0.22803607214428856,2061.0774233236666,0.003934238848750458
46,0.228436873747495,2057.4611808053337,0.0037290049717206702
47,0.2288376753507014,2053.8576057448113,0.00350915622378626
48,0.2292384769539078,2050.266631698575,0.0032577360186727285
49,0.22963927855711422,2046.688192686971,0.002965314884182279
50,0.23004008016032063,2043.1222231901736,0.002625243804454449
51,0.23044088176352706,2039.5686581441864,0.002240658150941403
52,0.23084168336673347,2036.027432936887,0.001834728562374758
53,0.23124248496993988,2032.498483404108,0.0014470601453143383
54,0.23164328657314628,2028.9817458257635,0.0011143595498852355
55,0.2320440881763527,2025.477156922014,0.0008551971421078834
56,0.23244488977955913,2021.9846538494696,0.0006702201949933562
57,0.23284569138276554,2018.5041741974353,0.0005498149842110666
58,0.23324649298597194,2015.0356559841912,0.00047988841442361965
59,0.23364729458917835,2011.579037653315,0.0004436372621079457
60,0.23404809619238476,2008.1342580700402,0.0004211362679898717
61,0.2344488977955912,2004.701256517651,0.0003902620338899359
62,0.2348496993987976,2001.2799726939159,0.0003334280470286858
63,0.235250501002004,1997.870346707556,0.00024993974786769466
64,0.23565130260521042,1994.4723190747513,0.00016102223318960457
65,0.23605210420841682,1991.0858307156805,9.536799079096529e-05
66,0.23645290581162323,1987.7108229510977,6.952894793659974e-05
67,0.23685370741482964,1984.3472374989426,8.379192464292001e-05
68,0.23725450901803607,1980.9950164709858,0.00012980473681067572
69,0.23765531062124248,1977.6541023695083,0.00019691890141894608
70,0.2380561122244489,1974.3244380840138,0.0002728658881206997
71,0.2384569138276553,1971.005966887974,0.00034125759703320074
72,0.2388577154308617,1967.6986324356071,0.0003817089181116653
73,0.23925851703406814,1964.40237875869,0.00037990999937950656
74,0.23965931863727455,1961.1171502634,0.0003456714992665588
75,0.24006012024048096,1957.8428917271892,0.00031532932892040056
76,0.24046092184368736,1954.5795482956914,0.00032472882297874097
77,0.24086172344689377,1951.3270654796574,0.00038664656280700763
78,0.2412625250501002,1948.0853891519228,0.0004971986301699008
79,0.24166332665330661,1944.8544655444066,0.0006498955914763542
80,0.24206412825651302,1941.6342412451363,0.000837739279214844
81,0.24246492985971943,1938.4246631953054,0.001043694998938199
82,0.24286573146292584,1935.2256786863604,0.001229186893000853
83,0.24326653306613227,1932.0372353571133,0.0013380522862161256
84,0.24366733466933868,1928.8592811908875,0.001332003468795254
85,0.2440681362725451,1925.6917645126857,0.0012372095976140144
86,0.2444689378757515,1922.5346339863925,0.0011375768774323294
87,0.2448697394789579,1919.3878386119977,0.0011085497095391322
88,0.24527054108216434,1916.2513277228531,0.0011806706873457198
89,0.24567134268537075,1913.1250509829513,0.0013565744623265177
90,0.24607214428857715,1910.0089583842332,0.0016266008756002865
91,0.24647294589178356,1906.9030002439224,0.0019596905343084096
92,0.24687374749498997,1903.8071272018833,0.0022857619686986437
93,0.2472745490981964,1900.7212902180079,0.0025016628562927017
94,0.24767535070140279,1897.6454405696256,0.0025198301865181423
